avg,fft1,fft2,max,min,normalized_fft1,normalized_paa,paa
-0.020669696510732926,-69.43401106532342,-53.19069647533604,-4.398901211443925,-5.277341496601621,-1.0698532214254368,-0.29719348424800984,-0.020669696510732926
-0.005371928258674537,-20.61941245399943,-15.817466644592155,-1.2909475127858527,-2.188104866563569,-0.27426975112346896,0.2572018955750057,-0.005371928258674537
-0.004430977458961394,-17.616874120028985,-13.518675741391636,-1.099780313097739,-1.998088935504716,-0.2253341880867845,0.2913022144846968,-0.004430977458961394
-0.0038369255825310283,-15.721277100617328,-12.067376640542115,-0.9790904388542789,-1.878125893407736,-0.19443962584720595,0.31283081984998423,-0.0038369255825310283
-0.0033918286302640705,-14.30098959788884,-10.979982033698178,-0.8886628224682487,-1.7882428603923568,-0.17129168870560832,0.32896125729970205,-0.0033918286302640705
-0.0030310554351121602,-13.149776007717236,-10.098594675946181,-0.8153667463495511,-1.7153881961540498,-0.15252913551081373,0.3420357783187594,-0.0030310554351121602
-0.0027249804872766653,-12.17310245132699,-9.350837932451931,-0.7531833774739043,-1.6535793149623,-0.13661124702151126,0.3531280196289739,-0.0027249804872766653
-0.0024574375388551842,-11.319383044463347,-8.697216833203976,-0.6988283184616497,-1.5995515991050664,-0.122697273175598,0.36282385055445143,-0.0024574375388551842
-0.0022185909889851432,-10.557232757604556,-8.11370250251903,-0.6503033306432189,-1.551318843930634,-0.11027569874171347,0.37147971600834206,-0.0022185909889851432
-0.0020019907025666797,-9.866069454147372,-7.5845369306302715,-0.6062979796526204,-1.507578506918363,-0.09901107473265161,0.379329370682159,-0.0020019907025666797
-0.0018031672327753576,-9.231631298694982,-7.098801030476521,-0.5659042354059836,-1.467428026425369,-0.0886709608370986,0.38653478857295875,-0.0018031672327753576
-0.0016188899644650426,-8.643609520776561,-6.648602244113263,-0.5284657536492354,-1.430215010907829,-0.07908734405035842,0.39321304807292856,-0.0016188899644650426
-0.0014467442365180255,-8.094299028296255,-6.228041430997344,-0.49349196250103117,-1.3954518428616054,-0.07013464628548557,0.399451657173132,-0.0014467442365180255
-0.0012848754715671885,-7.5777819351756515,-5.832587763818649,-0.46060607885859367,-1.3627640082895356,-0.06171641745424725,0.40531782627360374,-0.0012848754715671885
-0.0011318267476737838,-7.089409258734652,-5.458681907805918,-0.42951210883225327,-1.3318572958696722,-0.05375688813767396,0.4108643546309604,-0.0011318267476737838
-0.000986431535887844,-6.625458649312647,-5.103473973103778,-0.39997305589382987,-1.3024961363410053,-0.04619539124139413,0.41613351757907,-0.000986431535887844
-0.0008477404852771566,-6.182900764071278,-4.764644646855938,-0.37179604624026424,-1.2744888174468034,-0.0389825543408332,0.4211597198599824,-0.0008477404852771566
-0.0007149700217219572,-5.75923524769673,-4.440279617433088,-0.3448218859261672,-1.2476771039573755,-0.03207762648414186,0.42597135841791767,-0.0007149700217219572
-0.0005874653757387952,-5.352372755587168,-4.128779249516667,-0.3189175494536797,-1.2219287714959908,-0.025446555398510873,0.43059216228122127,-0.0005874653757387952
-0.00046467342155223157,-4.960548284360089,-3.8287922285626053,-0.29397066165334756,-1.1971321216515896,-0.019060574945201192,0.4350421768819661,-0.00046467342155223157
-0.0003461223501609978,-4.582256309376953,-3.5391659010628835,-0.2698853679857118,-1.173191877150711,-0.012895147986745098,0.4393385007096934,-0.0003461223501609978
-0.00023140620473831872,-4.2162014377918196,-3.258908493737998,-0.24657919269349288,-1.1500260589308653,-0.006929162127156746,0.44349584575280976,-0.00023140620473831872
-0.00012017294138376433,-3.8612603108630816,-2.9871599453434268,-0.22398061317781243,-1.1275635751246198,-0.0011443087933561136,0.4475269701802637,-0.00012017294138376433
-1.211508931981721e-05,-3.516451800994745,-2.7231690890524103,-0.2020271624876438,-1.1057423349764521,0.004475402495370179,0.4514430168186216,-1.211508931981721e-05
9.303764290705726e-05,-3.1809134184043133,-2.4662755890272106,-0.18066392716705754,-1.084507755736429,0.00994402865301472,0.4552537811053993,9.303764290705726e-05
0.00019552428428576017,-2.8538824306488992,-2.2158954852292663,-0.159842345163217,-1.0638115678075748,0.01527400074202781,0.458967925517692,0.00019552428428576017
0.00029555738320472284,-2.534680603877926,-1.9715095110805931,-0.13951923432438035,-1.0436108490945626,0.02047637266136315,0.4625931528682625,0.00029555738320472284
0.00039332690711927753,-2.2227017591423843,-1.7326535663770644,-0.11965600012841232,-1.0238672375035331,0.025561023954550732,0.4661363476305725,0.00039332690711927753
0.0004890034493298364,-1.9174015396872095,-1.4989108829653874,-0.10021798418134048,-1.0045462833641952,0.030536826583024146,0.4696036921533161,0.0004890034493298364
0.000582740886314242,-1.6182889315044866,-1.269905532744339,-0.081173924343448,-0.9856169128072091,0.035411783124690344,0.4730007629628842,0.000582740886314242
0.0006746785954919858,-1.3249191865318943,-1.045297009553411,-0.06249550415972799,-0.967050979908111,0.0401931421120969,0.4763326111357571,0.0006746785954919858
0.000764943318436094,-1.0368878772142018,-0.8247756772509254,-0.044156974322557774,-0.9488228904296567,0.044887494931571514,0.4796038298218216,0.000764943318436094
0.0008536507359276154,-0.7538258705641061,-0.608058921775414,-0.02613483267754474,-0.9309092837547738,0.049500857736301807,0.48281861132478454,0.0008536507359276154
0.0009409068071565057,-0.47539505482297706,-0.39488787940939485,-0.008407552146300457,-0.9132887624478683,0.05403874109349381,0.4859807956351852,0.0009409068071565057
0.0010268089146065512,-0.20128468617645368,-0.1850246397669837,0.009044651872803344,-0.8959416610563671,0.058506209525836156,0.489093911921344,0.0010268089146065512
0.0011114468478623397,0.0687917505362945,0.02175015769683064,0.026240021378659717,-0.8788498474403963,0.0629079326758627,0.49216121418280057,0.0011114468478623397
0.0011949036531242311,0.3350992525926477,0.225639399094681,0.043195428358169974,-0.8619965512214334,0.06724822948625771,0.49518571203697326,0.0011949036531242311
0.0012772563701621657,0.597883650978198,0.42683129652264906,0.059926524508626566,-0.8453662149615991,0.0715311065262482,0.49817019742656987,0.0012772563701621657
0.0013585766744492165,0.8573736594105696,0.6255009568253556,0.076447871696046,-0.828944364490986,0.07576029138672602,0.5011172678906866,0.0013585766744492165
0.001438931439044803,1.1137826672874667,0.8218117543053793,0.09277305610953379,-0.8127174954407654,0.07993926190183057,0.5040293469276118,0.001438931439044803
0.001518383228260883,1.3673103149567662,1.015916536774994,0.10891478855641479,-0.7966729735520677,0.08407127182280215,0.5069087018854266,0.001518383228260883
0.001596990733102871,1.6181438831919923,1.207958689360594,0.12488499292809274,-0.78079894674289,0.08815937346374267,0.5097574597425049,0.001596990733102871
0.001674809156824399,1.8664595234829342,1.3980730764326785,0.14069488453084472,-0.7650842672490351,0.09220643775297137,0.5125776210801248,0.001674809156824399
0.0017518905575898607,2.112423351458843,1.5863868787479705,0.15635503970246772,-0.7495184224267182,0.09621517205370647,0.5153710725006553,0.0017518905575898607
0.0018282841541382865,2.3561924222502677,1.7730203402018838,0.17187545791213205,-0.7340914730266976,0.10018813606057506,0.5181395977048995,0.0018282841541382865
0.0019040365994374498,2.597915603708934,1.9580874363794942,0.1872656173570072,-0.71879399793247,0.104127756031407,0.5208848874093961,0.0019040365994374498
0.0019791922265701084,2.837734361021421,2.141696475268196,0.20253452491746027,-0.7036170445059171,0.10803633757491914,0.5236085482574052,0.0019791922265701084
0.0020537932704748035,3.0757834642756463,2.323950638981811,0.21769076120677347,-0.6885520838088918,0.1119160771826793,0.5263121108548561,0.0020537932704748035
0.0021278800686479263,3.3121916288935496,2.504948474085993,0.2327425213465513,-0.6735909700733734,0.11576907266691953,0.5289970370438466,0.0021278800686479263
