avg,fft1,fft2,max,min,normalized_fft1,normalized_paa,paa
-0.027049482360937467,1.094073964139963,0.5667501459252664,0.0459371750625,-5.560534937710937,0.0078125,0.0078125,-0.027049482360937467
-0.026535569121874967,2.1321256003941698,1.093403532489238,0.087490646125,-5.516691875421874,0.015625,0.015625,-0.026535569121874967
-0.026021655882812467,3.1701772366483763,1.6200569190532095,0.1290441171875,-5.472848813132812,0.0234375,0.0234375,-0.026021655882812467
-0.025507742643749966,4.208228872902583,2.146710305617181,0.17059758825,-5.42900575084375,0.03125,0.03125,-0.025507742643749966
-0.024993829404687466,5.24628050915679,2.6733636921811526,0.2121510593125,-5.385162688554687,0.0390625,0.0390625,-0.024993829404687466
-0.024479916165624966,6.284332145410996,3.200017078745124,0.253704530375,-5.341319626265625,0.046875,0.046875,-0.024479916165624966
-0.023966002926562466,7.322383781665203,3.7266704653090956,0.2952580014375,-5.297476563976562,0.0546875,0.0546875,-0.023966002926562466
-0.02345208968749997,8.36043541791941,4.253323851873067,0.3368114725,-5.253633501687499,0.0625,0.0625,-0.02345208968749997
-0.022938176448437465,9.398487054173616,4.779977238437039,0.3783649435625,-5.209790439398438,0.0703125,0.0703125,-0.022938176448437465
-0.02242426320937497,10.436538690427824,5.30663062500101,0.419918414625,-5.165947377109375,0.078125,0.078125,-0.02242426320937497
-0.02191034997031247,11.47459032668203,5.833284011564982,0.46147188568749997,-5.122104314820312,0.0859375,0.0859375,-0.02191034997031247
-0.021396436731249968,12.512641962936236,6.359937398128953,0.50302535675,-5.07826125253125,0.09375,0.09375,-0.021396436731249968
-0.020882523492187468,13.550693599190444,6.886590784692925,0.5445788278125,-5.034418190242187,0.1015625,0.1015625,-0.020882523492187468
-0.020368610253124968,14.58874523544465,7.413244171256896,0.586132298875,-4.990575127953124,0.109375,0.109375,-0.020368610253124968
-0.019854697014062467,15.626796871698858,7.939897557820868,0.6276857699375,-4.9467320656640625,0.1171875,0.1171875,-0.019854697014062467
-0.019340783774999967,16.664848507953064,8.46655094438484,0.669239241,-4.902889003375,0.125,0.125,-0.019340783774999967
-0.018826870535937467,17.70290014420727,8.993204330948812,0.7107927120624999,-4.859045941085937,0.1328125,0.1328125,-0.018826870535937467
-0.018312957296874967,18.740951780461476,9.519857717512783,0.752346183125,-4.815202878796875,0.140625,0.140625,-0.018312957296874967
-0.017799044057812467,19.779003416715685,10.046511104076755,0.7938996541875,-4.771359816507812,0.1484375,0.1484375,-0.017799044057812467
-0.017285130818749966,20.81705505296989,10.573164490640726,0.83545312525,-4.727516754218749,0.15625,0.15625,-0.017285130818749966
-0.01677121757968747,21.855106689224097,11.099817877204698,0.8770065963125,-4.6836736919296875,0.1640625,0.1640625,-0.01677121757968747
-0.016257304340624966,22.893158325478304,11.62647126376867,0.918560067375,-4.639830629640625,0.171875,0.171875,-0.016257304340624966
-0.01574339110156247,23.93120996173251,12.153124650332641,0.9601135384375,-4.595987567351562,0.1796875,0.1796875,-0.01574339110156247
-0.015229477862499967,24.969261597986716,12.679778036896613,1.0016670095,-4.5521445050625,0.1875,0.1875,-0.015229477862499967
-0.014715564623437467,26.007313234240925,13.206431423460584,1.0432204805625,-4.508301442773437,0.1953125,0.1953125,-0.014715564623437467
-0.014201651384374967,27.04536487049513,13.733084810024556,1.0847739516250001,-4.464458380484375,0.203125,0.203125,-0.014201651384374967
-0.013687738145312467,28.083416506749337,14.259738196588527,1.1263274226875002,-4.4206153181953125,0.2109375,0.2109375,-0.013687738145312467
-0.013173824906249968,29.121468143003543,14.786391583152499,1.16788089375,-4.37677225590625,0.21875,0.21875,-0.013173824906249968
-0.012659911667187468,30.15951977925775,15.31304496971647,1.2094343648125,-4.332929193617187,0.2265625,0.2265625,-0.012659911667187468
-0.012145998428124968,31.19757141551196,15.839698356280442,1.2509878358750002,-4.2890861313281246,0.234375,0.234375,-0.012145998428124968
-0.011632085189062467,32.23562305176616,16.36635174284441,1.2925413069375,-4.245243069039062,0.2421875,0.2421875,-0.011632085189062467
-0.011118171949999967,33.27367468802037,16.893005129408383,1.334094778,-4.201400006749999,0.25,0.25,-0.011118171949999967
-0.010604258710937467,34.31172632427458,17.419658515972355,1.3756482490625002,-4.1575569444609375,0.2578125,0.2578125,-0.010604258710937467
-0.010090345471874967,35.34977796052878,17.946311902536326,1.417201720125,-4.113713882171875,0.265625,0.265625,-0.010090345471874967
-0.009576432232812467,36.38782959678299,18.472965289100298,1.4587551911875,-4.069870819882812,0.2734375,0.2734375,-0.009576432232812467
-0.009062518993749966,37.425881233037195,18.99961867566427,1.5003086622500001,-4.0260277575937495,0.28125,0.28125,-0.009062518993749966
-0.008548605754687466,38.463932869291405,19.52627206222824,1.5418621333125,-3.982184695304687,0.2890625,0.2890625,-0.008548605754687466
-0.008034692515624966,39.501984505545614,20.052925448792212,1.583415604375,-3.9383416330156247,0.296875,0.296875,-0.008034692515624966
-0.007520779276562466,40.54003614179982,20.579578835356184,1.6249690754375001,-3.8944985707265625,0.3046875,0.3046875,-0.007520779276562466
-0.007006866037499965,41.57808777805403,21.106232221920155,1.6665225465000002,-3.8506555084375,0.3125,0.3125,-0.007006866037499965
-0.006492952798437469,42.61613941430823,21.632885608484127,1.7080760175625,-3.806812446148437,0.3203125,0.3203125,-0.006492952798437469
-0.0059790395593749684,43.65419105056244,22.1595389950481,1.7496294886250001,-3.7629693838593745,0.328125,0.328125,-0.0059790395593749684
-0.005465126320312468,44.69224268681665,22.68619238161207,1.7911829596875002,-3.7191263215703123,0.3359375,0.3359375,-0.005465126320312468
-0.004951213081249968,45.73029432307085,23.21284576817604,1.83273643075,-3.6752832592812497,0.34375,0.34375,-0.004951213081249968
-0.004437299842187468,46.76834595932506,23.739499154740013,1.8742899018125,-3.6314401969921875,0.3515625,0.3515625,-0.004437299842187468
-0.0039233866031249676,47.80639759557926,24.266152541303985,1.9158433728750002,-3.587597134703125,0.359375,0.359375,-0.0039233866031249676
-0.0034094733640624673,48.84444923183347,24.792805927867956,1.9573968439375,-3.543754072414062,0.3671875,0.3671875,-0.0034094733640624673
-0.002895560124999967,49.882500868087675,25.319459314431928,1.998950315,-3.4999110101249995,0.375,0.375,-0.002895560124999967
