avg,fft1,fft2,max,min,normalized_fft1,normalized_paa,paa
-0.10962560011759546,9.321229965883889,-0.0981388755171167,-0.1090191130262257,-0.11224731028637035,-0.6308002535622185,-1.000018205615876,-0.10962560011759546
-0.10329970917845925,9.96252796609342,-0.00951338334319126,-0.10247007706259409,-0.1045006777417263,0.44619195425360414,0.327226496729505,-0.10329970917845925
-0.1028253353713961,10.010618421137357,-0.0028674242949103222,-0.10197896977785711,-0.10391976358947823,0.5269547904634716,0.42675557941741366,-0.1028253353713961
-0.10249821980767798,10.0437803202071,0.001715452348269168,-0.10164031525287948,-0.10351918063663582,0.5826466948243434,0.49538818835373877,-0.10249821980767798
-0.10223242525690832,10.070725696837076,0.00543922392538815,-0.10136514483203665,-0.10319369087764503,0.6278986068179346,0.5511549432370426,-0.10223242525690832
-0.10199883429905725,10.09440637922288,0.008711824386906035,-0.10112331398189009,-0.10290763736618966,0.6676678098981539,0.6001650138036305,-0.10199883429905725
-0.10178325287502174,10.1162613143532,0.011732111962605488,-0.1009001279496484,-0.10264363817753432,0.7043708634395397,0.6453964769648142,-0.10178325287502174
-0.10157701130948818,10.137169405372994,0.014621548474868254,-0.10068661123826807,-0.10239107650061126,0.739483792376267,0.6886683303513994,-0.10157701130948818
-0.10137367677373707,10.157782791282635,0.017470257610116127,-0.10047610410178807,-0.10214207474777441,0.7741017952300594,0.7313302554424402,-0.10137367677373707
-0.10116743520820351,10.17869088230243,0.02035969412237889,-0.10026258739040775,-0.10188951307085135,0.8092147241667866,0.7746021088290256,-0.10116743520820351
-0.100951853784168,10.200545817432749,0.023379981698078343,-0.10003940135816605,-0.10162551388219601,0.8459177777081726,0.8198335719902092,-0.100951853784168
-0.10071826282631693,10.224226499818553,0.026652582159596233,-0.09979757050801949,-0.10133946037074064,0.8856869807883918,0.8688436425567971,-0.10071826282631693
-0.10045246827554727,10.25117187644853,0.030376353736715205,-0.09952240008717667,-0.10101397061174985,0.9309388927819829,0.924610397440101,-0.10045246827554727
-0.10012535271182915,10.284333775518272,0.03495923037989469,-0.09918374556219903,-0.10061338765890744,0.9866307971428547,0.9932430063764259,-0.10012535271182915
-0.099650978904766,10.332424230562209,0.04160518942817564,-0.09869263827746205,-0.10003247350665936,1.0673936333527223,1.0927720890643347,-0.099650978904766
