avg,fft1,fft2,max,min,normalized_fft1,normalized_paa,paa
-0.12897957511485567,0.6567650666108001,0.0026795237888108813,-0.12882258787257272,-0.12916765165353292,0.00390625,0.00390625,-0.12897957511485567
-0.12886459447850018,0.7048148333108406,0.0053042684470766,-0.12867026259496703,-0.129056614978407,0.0078125,0.0078125,-0.12886459447850018
-0.12874961384214473,0.752864600010881,0.007929013105342319,-0.12851793731736133,-0.12894557830328113,0.01171875,0.01171875,-0.12874961384214473
-0.12863463320578927,0.8009143667109215,0.010553757763608037,-0.12836561203975563,-0.12883454162815522,0.015625,0.015625,-0.12863463320578927
-0.1285196525694338,0.8489641334109619,0.013178502421873755,-0.12821328676214996,-0.12872350495302934,0.01953125,0.01953125,-0.1285196525694338
-0.12840467193307833,0.8970139001110023,0.015803247080139474,-0.12806096148454427,-0.12861246827790346,0.0234375,0.0234375,-0.12840467193307833
-0.12828969129672288,0.9450636668110428,0.018427991738405192,-0.12790863620693857,-0.12850143160277755,0.02734375,0.02734375,-0.12828969129672288
-0.1281747106603674,0.9931134335110833,0.02105273639667091,-0.12775631092933287,-0.12839039492765167,0.03125,0.03125,-0.1281747106603674
-0.12805973002401194,1.0411632002111237,0.02367748105493663,-0.12760398565172718,-0.12827935825252576,0.03515625,0.03515625,-0.12805973002401194
-0.1279447493876565,1.0892129669111643,0.026302225713202346,-0.12745166037412148,-0.12816832157739988,0.0390625,0.0390625,-0.1279447493876565
-0.127829768751301,1.1372627336112047,0.028926970371468064,-0.12729933509651578,-0.12805728490227397,0.04296875,0.04296875,-0.127829768751301
-0.12771478811494555,1.185312500311245,0.031551715029733786,-0.12714700981891008,-0.1279462482271481,0.046875,0.046875,-0.12771478811494555
-0.12759980747859007,1.2333622670112856,0.034176459687999504,-0.12699468454130441,-0.1278352115520222,0.05078125,0.05078125,-0.12759980747859007
-0.1274848268422346,1.281412033711326,0.03680120434626522,-0.12684235926369872,-0.1277241748768963,0.0546875,0.0546875,-0.1274848268422346
-0.12736984620587916,1.3294618004113663,0.03942594900453094,-0.12669003398609302,-0.12761313820177042,0.05859375,0.05859375,-0.12736984620587916
-0.12725486556952367,1.3775115671114069,0.04205069366279666,-0.12653770870848732,-0.1275021015266445,0.0625,0.0625,-0.12725486556952367
-0.12713988493316822,1.4255613338114475,0.044675438321062376,-0.12638538343088163,-0.12739106485151863,0.06640625,0.06640625,-0.12713988493316822
-0.12702490429681276,1.4736111005114878,0.047300182979328094,-0.12623305815327593,-0.12728002817639275,0.0703125,0.0703125,-0.12702490429681276
-0.12690992366045728,1.5216608672115282,0.04992492763759381,-0.12608073287567023,-0.12716899150126684,0.07421875,0.07421875,-0.12690992366045728
-0.12679494302410182,1.5697106339115687,0.05254967229585953,-0.12592840759806453,-0.12705795482614096,0.078125,0.078125,-0.12679494302410182
-0.12667996238774637,1.617760400611609,0.05517441695412525,-0.12577608232045887,-0.12694691815101505,0.08203125,0.08203125,-0.12667996238774637
-0.1265649817513909,1.6658101673116497,0.057799161612390966,-0.12562375704285317,-0.12683588147588917,0.0859375,0.0859375,-0.1265649817513909
-0.12645000111503543,1.71385993401169,0.060423906270656684,-0.12547143176524747,-0.12672484480076326,0.08984375,0.08984375,-0.12645000111503543
-0.12633502047867998,1.7619097007117304,0.06304865092892241,-0.12531910648764177,-0.12661380812563738,0.09375,0.09375,-0.12633502047867998
-0.1262200398423245,1.809959467411771,0.06567339558718813,-0.12516678121003608,-0.1265027714505115,0.09765625,0.09765625,-0.1262200398423245
-0.12610505920596904,1.8580092341118113,0.06829814024545384,-0.12501445593243038,-0.1263917347753856,0.1015625,0.1015625,-0.12610505920596904
-0.12599007856961358,1.9060590008118519,0.07092288490371956,-0.1248621306548247,-0.12628069810025971,0.10546875,0.10546875,-0.12599007856961358
-0.1258750979332581,1.9541087675118922,0.07354762956198528,-0.124709805377219,-0.1261696614251338,0.109375,0.109375,-0.1258750979332581
-0.12576011729690265,2.002158534211933,0.076172374220251,-0.1245574800996133,-0.12605862475000792,0.11328125,0.11328125,-0.12576011729690265
-0.1256451366605472,2.050208300911973,0.07879711887851672,-0.1244051548220076,-0.12594758807488204,0.1171875,0.1171875,-0.1256451366605472
-0.1255301560241917,2.0982580676120137,0.08142186353678244,-0.12425282954440192,-0.12583655139975614,0.12109375,0.12109375,-0.1255301560241917
-0.12541517538783625,2.1463078343120543,0.08404660819504815,-0.12410050426679622,-0.12572551472463026,0.125,0.125,-0.12541517538783625
-0.12530019475148077,2.1943576010120944,0.08667135285331387,-0.12394817898919053,-0.12561447804950435,0.12890625,0.12890625,-0.12530019475148077
-0.12518521411512532,2.242407367712135,0.08929609751157959,-0.12379585371158483,-0.12550344137437847,0.1328125,0.1328125,-0.12518521411512532
-0.12507023347876986,2.2904571344121756,0.09192084216984531,-0.12364352843397913,-0.12539240469925256,0.13671875,0.13671875,-0.12507023347876986
-0.12495525284241439,2.3385069011122157,0.09454558682811103,-0.12349120315637345,-0.12528136802412668,0.140625,0.140625,-0.12495525284241439
-0.12484027220605892,2.3865566678122563,0.09717033148637674,-0.12333887787876775,-0.1251703313490008,0.14453125,0.14453125,-0.12484027220605892
-0.12472529156970345,2.434606434512297,0.09979507614464246,-0.12318655260116206,-0.1250592946738749,0.1484375,0.1484375,-0.12472529156970345
-0.124610310933348,2.482656201212337,0.10241982080290818,-0.12303422732355636,-0.12494825799874901,0.15234375,0.15234375,-0.124610310933348
-0.12449533029699253,2.530705967912378,0.1050445654611739,-0.12288190204595068,-0.12483722132362311,0.15625,0.15625,-0.12449533029699253
-0.12438034966063706,2.578755734612418,0.10766931011943962,-0.12272957676834498,-0.12472618464849722,0.16015625,0.16015625,-0.12438034966063706
-0.1242653690242816,2.6268055013124583,0.11029405477770533,-0.12257725149073928,-0.12461514797337132,0.1640625,0.1640625,-0.1242653690242816
-0.12415038838792614,2.6748552680124993,0.11291879943597105,-0.12242492621313358,-0.12450411129824543,0.16796875,0.16796875,-0.12415038838792614
-0.12403540775157067,2.7229050347125394,0.11554354409423677,-0.1222726009355279,-0.12439307462311955,0.171875,0.171875,-0.12403540775157067
-0.12392042711521521,2.7709548014125795,0.11816828875250249,-0.1221202756579222,-0.12428203794799365,0.17578125,0.17578125,-0.12392042711521521
-0.12380544647885974,2.8190045681126206,0.1207930334107682,-0.1219679503803165,-0.12417100127286776,0.1796875,0.1796875,-0.12380544647885974
