avg,fft1,fft2,max,min,normalized_fft1,normalized_paa,paa
-0.12765729779676782,1.2093373836612653,0.032864087358866645,-0.12707084718010725,-0.12789072988958514,0.048828125,0.048828125,-0.12765729779676782
-0.12759980747859007,1.2333622670112856,0.034176459687999504,-0.12699468454130441,-0.1278352115520222,0.05078125,0.05078125,-0.12759980747859007
-0.12754231716041234,1.2573871503613057,0.03548883201713236,-0.12691852190250155,-0.12777969321445926,0.052734375,0.052734375,-0.12754231716041234
-0.1274848268422346,1.281412033711326,0.03680120434626522,-0.12684235926369872,-0.1277241748768963,0.0546875,0.0546875,-0.1274848268422346
-0.12742733652405688,1.3054369170613462,0.03811357667539808,-0.12676619662489585,-0.12766865653933335,0.056640625,0.056640625,-0.12742733652405688
-0.12736984620587916,1.3294618004113663,0.03942594900453094,-0.12669003398609302,-0.12761313820177042,0.05859375,0.05859375,-0.12736984620587916
-0.12731235588770143,1.3534866837613868,0.0407383213336638,-0.12661387134729016,-0.12755761986420747,0.060546875,0.060546875,-0.12731235588770143
-0.12725486556952367,1.3775115671114069,0.04205069366279666,-0.12653770870848732,-0.1275021015266445,0.0625,0.0625,-0.12725486556952367
-0.12719737525134595,1.401536450461427,0.04336306599192952,-0.12646154606968446,-0.12744658318908159,0.064453125,0.064453125,-0.12719737525134595
-0.12713988493316822,1.4255613338114475,0.044675438321062376,-0.12638538343088163,-0.12739106485151863,0.06640625,0.06640625,-0.12713988493316822
-0.1270823946149905,1.4495862171614675,0.045987810650195235,-0.1263092207920788,-0.12733554651395568,0.068359375,0.068359375,-0.1270823946149905
-0.12702490429681276,1.4736111005114878,0.047300182979328094,-0.12623305815327593,-0.12728002817639275,0.0703125,0.0703125,-0.12702490429681276
-0.12696741397863504,1.497635983861508,0.04861255530846095,-0.1261568955144731,-0.1272245098388298,0.072265625,0.072265625,-0.12696741397863504
-0.12690992366045728,1.5216608672115282,0.04992492763759381,-0.12608073287567023,-0.12716899150126684,0.07421875,0.07421875,-0.12690992366045728
-0.12685243334227955,1.5456857505615484,0.05123729996672667,-0.1260045702368674,-0.1271134731637039,0.076171875,0.076171875,-0.12685243334227955
-0.12679494302410182,1.5697106339115687,0.05254967229585953,-0.12592840759806453,-0.12705795482614096,0.078125,0.078125,-0.12679494302410182
-0.1267374527059241,1.5937355172615888,0.05386204462499239,-0.1258522449592617,-0.127002436488578,0.080078125,0.080078125,-0.1267374527059241
-0.12667996238774637,1.617760400611609,0.05517441695412525,-0.12577608232045887,-0.12694691815101505,0.08203125,0.08203125,-0.12667996238774637
-0.12662247206956861,1.6417852839616294,0.05648678928325811,-0.125699919681656,-0.12689139981345213,0.083984375,0.083984375,-0.12662247206956861
-0.1265649817513909,1.6658101673116497,0.057799161612390966,-0.12562375704285317,-0.12683588147588917,0.0859375,0.0859375,-0.1265649817513909
-0.12650749143321316,1.6898350506616697,0.059111533941523825,-0.1255475944040503,-0.12678036313832622,0.087890625,0.087890625,-0.12650749143321316
-0.12645000111503543,1.71385993401169,0.060423906270656684,-0.12547143176524747,-0.12672484480076326,0.08984375,0.08984375,-0.12645000111503543
-0.1263925107968577,1.7378848173617103,0.06173627859978954,-0.1253952691264446,-0.12666932646320034,0.091796875,0.091796875,-0.1263925107968577
-0.12633502047867998,1.7619097007117304,0.06304865092892241,-0.12531910648764177,-0.12661380812563738,0.09375,0.09375,-0.12633502047867998
-0.12627753016050222,1.7859345840617507,0.06436102325805526,-0.1252429438488389,-0.12655828978807443,0.095703125,0.095703125,-0.12627753016050222
-0.1262200398423245,1.809959467411771,0.06567339558718813,-0.12516678121003608,-0.1265027714505115,0.09765625,0.09765625,-0.1262200398423245
-0.12616254952414677,1.8339843507617912,0.06698576791632098,-0.12509061857123324,-0.12644725311294855,0.099609375,0.099609375,-0.12616254952414677
-0.12610505920596904,1.8580092341118113,0.06829814024545384,-0.12501445593243038,-0.1263917347753856,0.1015625,0.1015625,-0.12610505920596904
-0.1260475688877913,1.8820341174618316,0.0696105125745867,-0.12493829329362753,-0.12633621643782267,0.103515625,0.103515625,-0.1260475688877913
