avg,fft1,fft2,max,min,normalized_fft1
-0.12897957511485567,0.6567650666108001,0.0026795237888108813,-0.12882258787257272,-0.12916819633238777,0.00390625
-0.12886459447850018,0.7048148333108406,0.0053042684470766,-0.12867026259496703,-0.12905770433611674,0.0078125
-0.12874961384214473,0.752864600010881,0.007929013105342319,-0.12851793731736133,-0.12894721233984568,0.01171875
-0.12863463320578927,0.8009143667109215,0.010553757763608037,-0.12836561203975563,-0.12883672034357466,0.015625
-0.1285196525694338,0.8489641334109619,0.013178502421873755,-0.12821328676214996,-0.12872622834730363,0.01953125
-0.12840467193307833,0.8970139001110023,0.015803247080139474,-0.12806096148454427,-0.1286157363510326,0.0234375
-0.12828969129672288,0.9450636668110428,0.018427991738405192,-0.12790863620693857,-0.12850524435476154,0.02734375
-0.1281747106603674,0.9931134335110833,0.02105273639667091,-0.12775631092933287,-0.12839475235849052,0.03125
-0.12805973002401194,1.0411632002111237,0.02367748105493663,-0.12760398565172718,-0.1282842603622195,0.03515625
-0.1279447493876565,1.0892129669111643,0.026302225713202346,-0.12745166037412148,-0.12817376836594846,0.0390625
-0.127829768751301,1.1372627336112047,0.028926970371468064,-0.12729933509651578,-0.12806327636967743,0.04296875
-0.12771478811494555,1.185312500311245,0.031551715029733786,-0.12714700981891008,-0.12795278437340638,0.046875
-0.12759980747859007,1.2333622670112856,0.034176459687999504,-0.12699468454130441,-0.12784229237713535,0.05078125
-0.1274848268422346,1.281412033711326,0.03680120434626522,-0.12684235926369872,-0.12773180038086432,0.0546875
-0.12736984620587916,1.3294618004113663,0.03942594900453094,-0.12669003398609302,-0.1276213083845933,0.05859375
-0.12725486556952367,1.3775115671114069,0.04205069366279666,-0.12653770870848732,-0.12751081638832223,0.0625
-0.12713988493316822,1.4255613338114475,0.044675438321062376,-0.12638538343088163,-0.1274003243920512,0.06640625
-0.12702490429681276,1.4736111005114878,0.047300182979328094,-0.12623305815327593,-0.12728983239578018,0.0703125
-0.12690992366045728,1.5216608672115282,0.04992492763759381,-0.12608073287567023,-0.12717934039950915,0.07421875
-0.12679494302410182,1.5697106339115687,0.05254967229585953,-0.12592840759806453,-0.12706884840323812,0.078125
-0.12667996238774637,1.617760400611609,0.05517441695412525,-0.12577608232045887,-0.12695835640696707,0.08203125
-0.1265649817513909,1.6658101673116497,0.057799161612390966,-0.12562375704285317,-0.12684786441069604,0.0859375
-0.12645000111503543,1.71385993401169,0.060423906270656684,-0.12547143176524747,-0.126737372414425,0.08984375
-0.12633502047867998,1.7619097007117304,0.06304865092892241,-0.12531910648764177,-0.12662688041815398,0.09375
-0.1262200398423245,1.809959467411771,0.06567339558718813,-0.12516678121003608,-0.12651638842188292,0.09765625
-0.12610505920596904,1.8580092341118113,0.06829814024545384,-0.12501445593243038,-0.1264058964256119,0.1015625
-0.12599007856961358,1.9060590008118519,0.07092288490371956,-0.1248621306548247,-0.12629540442934087,0.10546875
-0.1258750979332581,1.9541087675118922,0.07354762956198528,-0.124709805377219,-0.12618491243306984,0.109375
-0.12576011729690265,2.002158534211933,0.076172374220251,-0.1245574800996133,-0.1260744204367988,0.11328125
-0.1256451366605472,2.050208300911973,0.07879711887851672,-0.1244051548220076,-0.12596392844052776,0.1171875
-0.1255301560241917,2.0982580676120137,0.08142186353678244,-0.12425282954440192,-0.12585343644425673,0.12109375
-0.12541517538783625,2.1463078343120543,0.08404660819504815,-0.12410050426679622,-0.1257429444479857,0.125
-0.12530019475148077,2.1943576010120944,0.08667135285331387,-0.12394817898919053,-0.12563245245171467,0.12890625
-0.12518521411512532,2.242407367712135,0.08929609751157959,-0.12379585371158483,-0.12552196045544362,0.1328125
-0.12507023347876986,2.2904571344121756,0.09192084216984531,-0.12364352843397913,-0.1254114684591726,0.13671875
-0.12495525284241439,2.3385069011122157,0.09454558682811103,-0.12349120315637345,-0.12530097646290156,0.140625
-0.12484027220605892,2.3865566678122563,0.09717033148637674,-0.12333887787876775,-0.12519048446663053,0.14453125
-0.12472529156970345,2.434606434512297,0.09979507614464246,-0.12318655260116206,-0.1250799924703595,0.1484375
-0.124610310933348,2.482656201212337,0.10241982080290818,-0.12303422732355636,-0.12496950047408846,0.15234375
-0.12449533029699253,2.530705967912378,0.1050445654611739,-0.12288190204595068,-0.12485900847781742,0.15625
-0.12438034966063706,2.578755734612418,0.10766931011943962,-0.12272957676834498,-0.12474851648154639,0.16015625
-0.1242653690242816,2.6268055013124583,0.11029405477770533,-0.12257725149073928,-0.12463802448527535,0.1640625
-0.12415038838792614,2.6748552680124993,0.11291879943597105,-0.12242492621313358,-0.12452753248900432,0.16796875
-0.12403540775157067,2.7229050347125394,0.11554354409423677,-0.1222726009355279,-0.12441704049273329,0.171875
-0.12392042711521521,2.7709548014125795,0.11816828875250249,-0.1221202756579222,-0.12430654849646225,0.17578125
-0.12380544647885974,2.8190045681126206,0.1207930334107682,-0.1219679503803165,-0.12419605650019122,0.1796875
-0.12369046584250427,2.8670543348126607,0.12341777806903392,-0.12181562510271081,-0.12408556450392018,0.18359375
-0.1235754852061488,2.915104101512701,0.12604252272729966,-0.12166329982510513,-0.12397507250764915,0.1875
-0.12346050456979335,2.963153868212742,0.12866726738556536,-0.12151097454749943,-0.12386458051137811,0.19140625
-0.12334552393343788,3.011203634912782,0.1312920120438311,-0.12135864926989373,-0.12375408851510708,0.1953125
-0.12323054329708241,3.059253401612823,0.1339167567020968,-0.12120632399228803,-0.12364359651883605,0.19921875
-0.12311556266072696,3.107303168312863,0.13654150136036253,-0.12105399871468235,-0.12353310452256501,0.203125
-0.12300058202437149,3.1553529350129033,0.13916624601862823,-0.12090167343707665,-0.12342261252629398,0.20703125
-0.12288560138801602,3.2034027017129443,0.14179099067689396,-0.12074934815947096,-0.12331212053002294,0.2109375
-0.12277062075166056,3.2514524684129844,0.14441573533515967,-0.12059702288186526,-0.12320162853375191,0.21484375
-0.1226556401153051,3.2995022351130245,0.1470404799934254,-0.12044469760425958,-0.12309113653748087,0.21875
-0.12254065947894963,3.3475520018130656,0.1496652246516911,-0.12029237232665388,-0.12298064454120984,0.22265625
-0.12242567884259416,3.3956017685131057,0.15228996930995684,-0.12014004704904818,-0.1228701525449388,0.2265625
-0.1223106982062387,3.443651535213146,0.15491471396822254,-0.11998772177144248,-0.12275966054866777,0.23046875
-0.12219571756988323,3.491701301913187,0.15753945862648827,-0.11983539649383679,-0.12264916855239674,0.234375
-0.12208073693352776,3.539751068613227,0.16016420328475398,-0.1196830712162311,-0.1225386765561257,0.23828125
-0.12196575629717231,3.587800835313268,0.1627889479430197,-0.11953074593862541,-0.12242818455985467,0.2421875
-0.12185077566081684,3.635850602013308,0.1654136926012854,-0.11937842066101971,-0.12231769256358363,0.24609375
-0.12173579502446137,3.6839003687133483,0.16803843725955114,-0.11922609538341403,-0.1222072005673126,0.25
-0.12162081438810592,3.7319501354133893,0.17066318191781688,-0.11907377010580833,-0.12209670857104156,0.25390625
-0.12150583375175045,3.7799999021134294,0.17328792657608258,-0.11892144482820263,-0.12198621657477053,0.2578125
-0.12139085311539498,3.8280496688134695,0.1759126712343483,-0.11876911955059694,-0.12187572457849949,0.26171875
-0.12127587247903951,3.8760994355135105,0.17853741589261402,-0.11861679427299124,-0.12176523258222846,0.265625
-0.12116089184268405,3.9241492022135507,0.18116216055087975,-0.11846446899538556,-0.12165474058595743,0.26953125
-0.12104591120632859,3.972198968913591,0.18378690520914545,-0.11831214371777986,-0.12154424858968639,0.2734375
-0.12093093056997312,4.020248735613632,0.18641164986741118,-0.11815981844017416,-0.12143375659341536,0.27734375
-0.12081594993361766,4.068298502313672,0.1890363945256769,-0.11800749316256848,-0.12132326459714432,0.28125
-0.12070096929726219,4.116348269013712,0.19166113918394262,-0.11785516788496278,-0.12121277260087329,0.28515625
-0.12058598866090672,4.164398035713753,0.19428588384220832,-0.11770284260735708,-0.12110228060460225,0.2890625
-0.12047100802455127,4.212447802413793,0.19691062850047406,-0.11755051732975139,-0.12099178860833122,0.29296875
-0.1203560273881958,4.260497569113834,0.19953537315873976,-0.11739819205214569,-0.12088129661206018,0.296875
-0.12024104675184033,4.308547335813874,0.2021601178170055,-0.11724586677454,-0.12077080461578915,0.30078125
-0.12012606611548488,4.3565971025139145,0.2047848624752712,-0.11709354149693431,-0.12066031261951812,0.3046875
-0.1200110854791294,4.4046468692139555,0.20740960713353693,-0.11694121621932861,-0.12054982062324708,0.30859375
-0.11989610484277394,4.452696635913996,0.21003435179180263,-0.11678889094172291,-0.12043932862697605,0.3125
-0.11978112420641847,4.500746402614036,0.21265909645006836,-0.11663656566411723,-0.12032883663070501,0.31640625
-0.11966614357006301,4.548796169314077,0.21528384110833407,-0.11648424038651153,-0.12021834463443398,0.3203125
-0.11955116293370754,4.596845936014117,0.2179085857665998,-0.11633191510890584,-0.12010785263816294,0.32421875
-0.11943618229735208,4.644895702714157,0.2205333304248655,-0.11617958983130014,-0.11999736064189191,0.328125
-0.11932120166099662,4.692945469414198,0.22315807508313124,-0.11602726455369446,-0.11988686864562087,0.33203125
-0.11920622102464115,4.740995236114238,0.22578281974139694,-0.11587493927608876,-0.11977637664934984,0.3359375
-0.11909124038828568,4.789045002814278,0.22840756439966267,-0.11572261399848306,-0.11966588465307881,0.33984375
-0.11897625975193021,4.837094769514319,0.23103230905792838,-0.11557028872087736,-0.11955539265680777,0.34375
-0.11886127911557476,4.8851445362143595,0.2336570537161941,-0.11541796344327168,-0.11944490066053674,0.34765625
-0.11874629847921929,4.9331943029144,0.2362817983744598,-0.11526563816566598,-0.1193344086642657,0.3515625
-0.11863131784286382,4.981244069614441,0.23890654303272554,-0.11511331288806029,-0.11922391666799467,0.35546875
-0.11851633720650837,5.029293836314481,0.24153128769099125,-0.11496098761045459,-0.11911342467172363,0.359375
-0.1184013565701529,5.077343603014521,0.24415603234925698,-0.1148086623328489,-0.1190029326754526,0.36328125
-0.11828637593379743,5.125393369714562,0.24678077700752268,-0.11465633705524321,-0.11889244067918156,0.3671875
-0.11817139529744197,5.173443136414602,0.24940552166578842,-0.11450401177763751,-0.11878194868291053,0.37109375
-0.1180564146610865,5.221492903114642,0.2520302663240542,-0.11435168650003182,-0.1186714566866395,0.375
-0.11794143402473103,5.269542669814683,0.2546550109823199,-0.11419936122242613,-0.11856096469036846,0.37890625
-0.11782645338837558,5.317592436514723,0.2572797556405856,-0.11404703594482044,-0.11845047269409743,0.3828125
-0.11771147275202011,5.365642203214764,0.2599045002988513,-0.11389471066721474,-0.11833998069782639,0.38671875
-0.11759649211566464,5.4136919699148045,0.26252924495711705,-0.11374238538960904,-0.11822948870155536,0.390625
-0.11748151147930917,5.461741736614845,0.2651539896153828,-0.11359006011200334,-0.11811899670528432,0.39453125
-0.11736653084295372,5.509791503314886,0.26777873427364846,-0.11343773483439766,-0.11800850470901329,0.3984375
