avg,fft1,fft2,max,min,normalized_fft1
-0.10332767259205929,9.974746107360815,0.0001246056408640804,-0.10215301723869315,-0.10464564762636494,0.4445307119105849
-0.10329849924954565,9.977689447939383,0.00048695455422096204,-0.10212446912523918,-0.10461134388756811,0.4483638489565155
-0.10326993226125358,9.980571612566498,0.0008417722156071165,-0.10209651437091442,-0.10457775313586988,0.4521173160493509
-0.10324193764078972,9.983396030178376,0.0011894807546671687,-0.10206911971770562,-0.10454483540806205,0.4557955787213981
-0.1032144841438289,9.986165853060022,0.001530468243054816,-0.10204225459090091,-0.10451255396522212,0.4594027422197751
-0.10318754297585202,9.988883986331976,0.0018650923244889171,-0.10201589081309152,-0.10448087494905424,0.4629425899072504
-0.10316108753801512,9.99155311358994,0.0021936833711986847,-0.10199000235548714,-0.10444976708306704,0.4664186166529517
-0.10313509320530762,9.994175719286735,0.0025165472393205678,-0.10196456512082858,-0.104419201411719,0.4698340579805527
-0.10310953713217844,9.996754108342936,0.0028339676831280053,-0.10193955675317963,-0.10438915107186211,0.4731919156073967
-0.10308439808163058,9.999290423389782,0.003146208477770484,-0.10191495647068441,-0.1043595910917813,0.4764949799000612
-0.10305965627444975,10.001786659980718,0.003453515291937142,-0.10189074491802723,-0.10433049821390843,0.47974584968448064
-0.10303529325577386,10.00424468005338,0.0037561173451359925,-0.10186690403586177,-0.10430185073792692,0.4829469497776076
-0.10301129177665361,10.006666223879128,0.004054228878777245,-0.10184341694490988,-0.10427362838150361,0.48610054654938545
-0.1029876356886182,10.009052920700455,0.004348050465724146,-0.10182026784278707,-0.10424581215631303,0.489208761775937
-0.1029643098495618,10.011406298226246,0.004637770179235494,-0.10179744191190582,-0.10421838425737298,0.4922735850053169
-0.10294130003951579,10.013727791129636,0.004923564639120245,-0.10177492523705306,-0.10419132796400468,0.49529688462434185
-0.10291859288508046,10.016018748672197,0.005205599950337158,-0.10175270473144134,-0.10416462755097504,0.4982804177876422
-0.10289617579146407,10.018280441560622,0.005484032547106558,-0.10173076807020447,-0.10413826820858425,0.5012258393471662
-0.10287403688122392,10.020514068127227,0.005759009953780921,-0.10170910363045137,-0.10411223597063382,0.5041347099011102
-0.10285216493892727,10.022720759913184,0.006030671472185483,-0.10168770043711309,-0.10408651764935567,0.5070085030650064
-0.10283054936105525,10.024901586722804,0.006299148803840124,-0.10166654811392024,-0.10406110077650615,0.5098486120539478
-0.10280918011056114,10.027057561208192,0.006564566614369299,-0.10164563683893532,-0.10403597354993309,0.5126563556532424
-0.10278804767557091,10.029189643036032,0.006827043046465279,-0.10162495730413817,-0.1040111247850133,0.5154329836448376
-0.10276714303177795,10.031298742681628,0.007086690186965226,-0.10160450067862681,-0.1039865438704342,0.5181796817483311
-0.1027464576081402,10.033385724889763,0.007343614492911935,-0.10158425857504962,-0.10396222072785843,0.5208975761280897
-0.10272598325553532,10.035451411837144,0.007597917180874252,-0.10156422301893232,-0.10393814577506673,0.5235877375117063
-0.10270571221807079,10.037496586026942,0.007849694583290703,-0.10154438642060298,-0.10391430989222268,0.5262511849596089
-0.10268563710678177,10.039521992942472,0.008099038475156755,-0.10152474154945351,-0.10389070439094515,0.5288888893209489
-0.10266575087548029,10.041528343483794,0.0083460363739915,-0.10150528151030642,-0.10386732098591021,0.5315017764068224
-0.1026460467985462,10.043516316208422,0.008590771815685423,-0.10148599972168186,-0.10384415176873657,0.5340907299083476
-0.10262651845047412,10.045486559394854,0.008833324608539611,-0.10146688989578276,-0.10382118918393556,0.5366565940840395
-0.10260715968701054,10.047439692945684,0.009073771067551964,-0.1014479460200363,-0.1037984260067311,0.539200176238225
-0.10258796462773391,10.049376310145119,0.009312184230783269,-0.10142916234004733,-0.1037758553225763,0.541722249009889
-0.10256892763994553,10.051296979284249,0.009548634059440307,-0.10141053334383443,-0.10375347050821143,0.5442235524892692
-0.1025500433237536,10.053202245165945,0.00978318762314099,-0.10139205374723366,-0.10373126521412482,0.546704796177699
-0.10253130649824438,10.055092630500058,0.010015909271674991,-0.10137371848036615,-0.10370923334829218,0.54916666080459
-0.10251271218864584,10.05696863719851,0.010246860794439405,-0.10135552267507682,-0.10368736906108279,0.551609800014036
-0.10249425561439802,10.058830747578886,0.010476101568610462,-0.10133746165326034,-0.103665666731232,0.5540348419322587
-0.10247593217805347,10.060679425484292,0.010703688697007227,-0.10131953091599954,-0.10364412095278956,0.5564423906260101
-0.10245773745493793,10.062515117326484,0.010929677136510146,-0.1013017261334477,-0.10362272652296227,0.5588330274610585
-0.10243966718350894,10.064338253058628,0.01115411981781404,-0.10128404313539364,-0.1036014784307768,0.5612073123690046
-0.10242171725635506,10.066149247083384,0.011377067757221498,-0.10126647790245402,-0.10358037184649627,0.563565785029898
-0.10240388371178456,10.06794849910154,0.011598570161116355,-0.10124902655784217,-0.1035594021117296,0.5659089659774169
-0.10238616272595669,10.069736394905904,0.011818674523698117,-0.10123168535966805,-0.10353856473017904,0.5682373576327608
-0.10236855060551288,10.071513307124743,0.012037426718505292,-0.10121445069372739,-0.10351785535897552,0.5705514452728364
-0.10235104378066955,10.073279595918672,0.01225487108420816,-0.1011973190667425,-0.10349726980055668,0.5728516979378241
-0.10233363879873676,10.075035609634552,0.012471050505108999,-0.10118028710001982,-0.10347680399504582,0.5751385692827553
-0.10231633231803103,10.076781685419649,0.01268600648674954,-0.10116335152349322,-0.10345645401309415,0.5774124983773328
-0.10229912110215249,10.07851814979901,0.012899779226990848,-0.10114650917012381,-0.10343621604915165,0.5796739104578542
-0.10228200201459979,10.080245319218774,0.013112407682899813,-0.10112975697063024,-0.1034160864151348,0.5819232176347766
-0.10226497201369793,10.081963500557922,0.013323929633748366,-0.10111309194852519,-0.10339606153446251,0.5841608195591586
-0.10224802814781637,10.08367299161071,0.013534381740406077,-0.1010965112154361,-0.10337613793643334,0.5863871040509497
-0.102231167550857,10.08537408154191,0.01374379960138384,-0.10108001196668964,-0.10335631225091985,0.5886024476918531
-0.10221438743799235,10.087067051316778,0.013952217805765596,-0.10106359147714149,-0.10333658120335748,0.5908072163852677
-0.10219768510163714,10.088752174107498,0.014159669983245967,-0.10104724709723395,-0.10331694161000754,0.5930017658856156
-0.10218105790763633,10.090429715677766,0.01436618885147469,-0.101030976249266,-0.10329739037347503,0.5951864422991793
-0.1021645032916554,10.09209993474699,0.014571806260892975,-0.1010147764238607,-0.103277924478464,0.5973615825584057
-0.10214801875575862,10.093763083335507,0.014776553237232776,-0.10099864517661682,-0.10325854098775408,0.5995275148714891
-0.10213160186516274,10.095419407092106,0.014980460021836981,-0.10098258012493228,-0.10323923703838339,0.6016845591489013
-0.10211525024515451,10.097069145605031,0.015183556109946674,-0.1009665789449875,-0.10322000983802385,0.6038330274084158
-0.10209896157816083,10.098712532697576,0.015385870287090875,-0.10095063936887852,-0.10320085666153615,0.6059732241600606
-0.1020827336009616,10.100349796709276,0.015587430663704289,-0.10093475918188946,-0.10318177484769246,0.6081054467723239
-0.1020665641020359,10.101981160763666,0.015788264708089538,-0.10091893621989569,-0.10316276179605591,0.6102299858208485
-0.10205045091903273,10.103606843023453,0.015988399277832112,-0.10090316836688865,-0.10314381496400647,0.612347125420757
-0.10203439193635816,10.10522705693396,0.01618786064976873,-0.1008874535526148,-0.10312493186390391,0.6144571435436742
-0.10201838508287148,10.106842011455559,0.016386674548602827,-0.10087178975032114,-0.10310611006037868,0.6165603123204391
-0.10200242832968322,10.108451911285831,0.016584866174254493,-0.10085617497460037,-0.1030873471677427,0.6186568983304277
-0.10198651968804842,10.110056957072123,0.016782460228026458,-0.10084060727932938,-0.10306864084751229,0.6207471628783523
-0.10197065720734927,10.11165734561508,0.016979480937662182,-0.10082508475569503,-0.10304998880603575,0.6228313622593408
-0.10195483897316096,10.113253270063778,0.017175952081367345,-0.10080960553030156,-0.10303138879221939,0.624909748013049
-0.10193906310539588,10.114844920102966,0.01737189701086131,-0.1007941677633545,-0.10301283859534519,0.6269825671675135
-0.1019233277565207,10.116432482132945,0.017567338673521164,-0.10077876964691596,-0.10299433604297434,0.6290500624734037
-0.1019076311098419,10.118016139442545,0.017762299633676933,-0.10076340940322691,-0.10297587899893133,0.6311124726292946
-0.10189197137785509,10.119596072375657,0.01795680209311308,-0.10074808528309193,-0.10295746536136298,0.6331700324985442
-0.10187634680065423,10.12117245849174,0.018150867910828202,-0.10073279556432241,-0.1029390930608678,0.6352229733183224
-0.10186075564439642,10.122745472720705,0.018344518622101756,-0.10071753855023434,-0.10292076005869095,0.6372715229013107
-0.10184519619981897,10.124315287512527,0.018537775456913944,-0.10070231256819712,-0.10290246434498043,0.6393159058305573
-0.10182966678080488,10.12588207298198,0.018730659357762306,-0.10068711596822984,-0.1028842039371003,0.6413563436479526
-0.10181416572299372,10.127445997048788,0.018923190996916327,-0.1006719471216418,-0.1028659768779973,0.6433930550367574
-0.1017986913824345,10.129007225573536,0.019115390793149025,-0.1006568044197144,-0.10284778123461674,0.6454262559986002
-0.10178324213427767,10.130565922489637,0.0193072789279828,-0.10064168627242107,-0.10282961509636461,0.6474561600253342
-0.10176781637150344,10.132122249931635,0.01949887536148468,-0.10062659110718292,-0.10281147657361216,0.64948297826613
-0.10175241250368364,10.133676368360117,0.01969019984764477,-0.10061151736765704,-0.10279336379624,0.6515069196901562
-0.10173702895577456,10.13522843668352,0.0198812719493699,-0.10059646351255533,-0.10277527491221874,0.653528191245192
-0.10172166416693824,10.136778612377027,0.020072111053123322,-0.10058142801449095,-0.10275720808622296,0.655546998012494
-0.10170631658939001,10.138327051598873,0.02026273638323984,-0.10056640935885058,-0.102739161498276,0.6575635433582302
-0.1016909846872697,10.1398739093042,0.020453167015944768,-0.10055140604268989,-0.10272113334242283,0.6595780290817801
-0.10167566693553466,10.141419339356757,0.020643421893104013,-0.10053641657365024,-0.10270312182542825,0.6615906555611917
-0.1016603618188723,10.142963494638622,0.020833519835731524,-0.10052143946889443,-0.1026851251654982,0.6636016218960707
-0.1016450678306299,10.144506527158153,0.0210234795572798,-0.10050647325405966,-0.10266714159102147,0.6656111260481756
-0.10162978347176022,10.146048588156392,0.021213319676738077,-0.1004915164622255,-0.1026491693393298,0.6676193649799775
-0.10161450724978034,10.147589828212089,0.021403058731562376,-0.10047656763289525,-0.10263120665547364,0.6696265347914421
-0.1015992376777424,10.149130397345559,0.02159271519046098,-0.10046162531098855,-0.10261325179101187,0.671632830855281
-0.10158397327321389,10.150670445121552,0.02178230746605831,-0.10044668804584374,-0.10259530300281285,0.673638447950919
-0.10156871255726613,10.152210120751317,0.021971853927459966,-0.10043175439022775,-0.10257735855186487,0.675643580397413
-0.10155345405346872,10.153749573194045,0.022161372912741152,-0.10041682289935239,-0.10255941670209388,0.6776484221855626
-0.10153819628688848,10.15528895125787,0.02235088274138058,-0.1004018921298945,-0.10254147571918641,0.6796531671094429
-0.10152293778309107,10.156828403700597,0.022540401726661767,-0.10038696063901913,-0.10252353386941543,0.6816580088975925
-0.10150767706714331,10.158368079330362,0.02272994818806342,-0.10037202698340315,-0.10250558941846745,0.6836631413440866
-0.1014924126626148,10.159908127106355,0.02291954046366075,-0.10035708971825834,-0.10248764063026843,0.6856687584397245
-0.10147714309057686,10.161448696239825,0.023109196922559354,-0.10034214739635164,-0.10246968576580666,0.6876750545035636
-0.10146186686859698,10.162989936295522,0.023298935977383653,-0.1003271985670214,-0.1024517230819505,0.689682224315028
-0.1014465825097273,10.16453199729376,0.02348877609684193,-0.10031224177518723,-0.10243375083025882,0.6916904632468299
-0.1014312885214849,10.166075029813292,0.02367873581839021,-0.10029727556035245,-0.1024157672557821,0.6936999673989348
-0.10141598340482254,10.167619185095157,0.023868833761017717,-0.10028229845559665,-0.10239777059585205,0.6957109337338139
-0.1014006656530875,10.169164615147714,0.024059088638176962,-0.100267308986557,-0.10237975907885746,0.6977235602132255
-0.10138533375096719,10.170711472853041,0.024249519270881894,-0.10025230567039631,-0.10236173092300428,0.6997380459367754
-0.10136998617341896,10.172259912074887,0.024440144600998408,-0.10023728701475594,-0.10234368433505733,0.7017545912825115
-0.10135462138458264,10.173810087768395,0.02463098370475183,-0.10022225151669156,-0.10232561750906155,0.7037733980498135
-0.10133923783667356,10.175362156091797,0.02482205580647696,-0.10020719766158985,-0.10230752862504029,0.7057946696048495
-0.10132383396885376,10.176916274520279,0.02501338029263705,-0.10019212392206397,-0.10228941584766814,0.7078186110288757
-0.10130840820607953,10.178472601962277,0.02520497672613893,-0.10017702875682583,-0.10227127732491569,0.7098454292696713
-0.1012929589579227,10.180031298878378,0.025396864860972708,-0.10016191060953249,-0.10225311118666355,0.7118753332964055
-0.10127748461736348,10.181592527403126,0.02558906465720541,-0.10014676790760509,-0.102234915543283,0.7139085342582482
-0.10126198355955232,10.183156451469934,0.025781596296359423,-0.10013159906101705,-0.10221668848418,0.715945245647053
-0.10124645414053823,10.184723236939387,0.02597448019720779,-0.10011640246104977,-0.10219842807629986,0.7179856834644482
-0.10123089469596078,10.186293051731209,0.026167737032019977,-0.10010117647901255,-0.10218013236258934,0.7200300663936949
-0.10121530353970297,10.187866065960174,0.026361387743293527,-0.10008591946492448,-0.10216179936041249,0.7220786159766831
-0.10119967896250211,10.189442452076257,0.026555453561008652,-0.10007062974615497,-0.10214342705991732,0.7241315567964614
-0.1011840192305153,10.191022385009369,0.026749956020444804,-0.10005530562601998,-0.10212501342234896,0.726189116665711
-0.1011683225838365,10.19260604231897,0.026944916980600565,-0.10003994538233094,-0.10210655637830596,0.7282515268216019
-0.10115258723496132,10.194193604348948,0.027140358643260424,-0.1000245472658924,-0.10208805382593511,0.730319022127492
-0.10113681136719624,10.195785254388136,0.02733630357275439,-0.10000910949894533,-0.1020695036290609,0.7323918412819567
-0.10112099313300793,10.197381178836833,0.027532774716459547,-0.09999363027355186,-0.10205090361524455,0.7344702270356648
-0.10110513065230878,10.198981567379791,0.027729795426095275,-0.09997810774991751,-0.10203225157376801,0.7365544264166533
-0.10108922201067398,10.200586613166083,0.02792738947986724,-0.09996254005464651,-0.10201354525353759,0.738644690964578
-0.10107326525748572,10.202196512996355,0.028125581105518903,-0.09994692527892575,-0.10199478236090162,0.7407412769745665
-0.10105725840399904,10.203811467517953,0.028324395004353,-0.09993126147663209,-0.10197596055737639,0.7428444457513314
-0.10104119942132447,10.205431681428461,0.02852385637628962,-0.09991554666235825,-0.10195707745727382,0.7449544638742486
-0.1010250862383213,10.207057363688248,0.02872399094603219,-0.0998997788093512,-0.10193813062522439,0.747071603474157
-0.1010089167393956,10.208688727742638,0.02892482499041744,-0.09988395584735743,-0.10191911757358783,0.7491961425226816
-0.10099268876219637,10.210325991754338,0.029126385367030858,-0.09986807566036837,-0.10190003575974414,0.751328365134945
-0.10097640009520269,10.211969378846883,0.029328699544175055,-0.09985213608425939,-0.10188088258325645,0.7534685618865897
-0.10096004847519446,10.213619117359809,0.02953179563228475,-0.09983613490431462,-0.1018616553828969,0.7556170301461043
-0.10094363158459858,10.215275441116408,0.029735702416888957,-0.09982006985263008,-0.10184235143352621,0.7577740744235164
-0.1009271470487018,10.216938589704924,0.02994044939322876,-0.0998039386053862,-0.1018229679428163,0.7599400067366
-0.10091059243272087,10.218608808774148,0.030146066802647038,-0.09978773877998089,-0.10180350204780526,0.7621151469958263
-0.10089396523872006,10.220286350344416,0.030352585670875766,-0.09977146793201294,-0.10178395081127276,0.76429982340939
-0.10087726290236484,10.221971473135136,0.03056003784835614,-0.0997551235521054,-0.10176431121792281,0.766494372909738
-0.1008604827895002,10.223664442910003,0.03076845605273789,-0.09973870306255725,-0.10174458017036045,0.7686991416031524
-0.10084362219254082,10.225365532841204,0.030977873913715655,-0.09972220381381079,-0.10172475448484695,0.7709144852440558
-0.10082667832665927,10.227075023893992,0.031188326020373365,-0.0997056230807217,-0.10170483088681778,0.773140769735847
-0.10080964832575741,10.22879320523314,0.03139984797122192,-0.09968895805861665,-0.10168480600614549,0.7753783716602289
-0.10079252923820471,10.230520374652905,0.03161247642713089,-0.09967220585912308,-0.10166467637212864,0.7776276788371514
-0.10077531802232617,10.232256839032265,0.03182624916737219,-0.09965536350575367,-0.10164443840818614,0.7798890909176728
-0.10075801154162044,10.234002914817362,0.03204120514901273,-0.09963842792922707,-0.10162408842623448,0.7821630200122502
-0.10074060655968765,10.235758928533242,0.032257384569913575,-0.0996213959625044,-0.10160362262072362,0.7844498913571815
-0.10072309973484432,10.237525217327171,0.03247482893561644,-0.0996042643355195,-0.10158303706230477,0.7867501440221691
-0.10070548761440051,10.23930212954601,0.032693581130423616,-0.09958702966957884,-0.10156232769110125,0.7890642316622447
-0.10068776662857264,10.241090025350374,0.03291368549300538,-0.09956968847140472,-0.10154149030955069,0.7913926233175886
-0.10066993308400214,10.242889277368532,0.03313518789690024,-0.09955223712679287,-0.10152052057478403,0.7937358042651077
-0.10065198315684826,10.244700271393286,0.03335813583630769,-0.09953467189385325,-0.1014994139905035,0.796094276926001
-0.10063391288541927,10.24652340712543,0.03358257851761159,-0.09951698889579919,-0.10147816589831803,0.7984685618339472
-0.10061571816230373,10.248359098967622,0.033808566957114504,-0.09949918411324735,-0.10145677146849073,0.8008591986689955
-0.10059739472595917,10.250207776873028,0.034036154085511264,-0.09948125337598655,-0.1014352256900483,0.8032667473627468
-0.10057893815171136,10.252069887253404,0.03426539485968232,-0.09946319235417007,-0.1014135233601975,0.8056917892809695
-0.10056034384211282,10.253945893951856,0.034496346382446745,-0.09944499654888073,-0.10139165907298811,0.8081349284904156
-0.1005416070166036,10.255836279285969,0.03472906803098074,-0.09942666128201323,-0.10136962720715548,0.8105967931173066
-0.10052272270041167,10.257741545167665,0.03496362159468142,-0.09940818168541246,-0.10134742191306886,0.8130780368057363
-0.10050368571262329,10.259662214306795,0.03520007142333846,-0.09938955268919956,-0.101325037098704,0.8155793402851166
-0.10048449065334666,10.26159883150623,0.035438484586569764,-0.09937076900921059,-0.1013024664145492,0.8181014130567805
-0.10046513188988308,10.26355196505706,0.03567893104558212,-0.09935182513346413,-0.10127970323734474,0.820644995210966
-0.100445603541811,10.265522208243492,0.03592148383843631,-0.09933271530756503,-0.10125674065254373,0.8232108593866581
-0.10042589946487691,10.26751018096812,0.03616621928013024,-0.09931343351894047,-0.10123357143537008,0.8257998128881833
-0.10040601323357543,10.269516531509442,0.03641321717896497,-0.09929397347979338,-0.10121018803033514,0.8284126999740566
-0.10038593812228641,10.271541938424972,0.03666256107083103,-0.09927432860864391,-0.10118658252905761,0.8310504043353967
-0.10036566708482188,10.27358711261477,0.03691433847324749,-0.09925449201031457,-0.10116274664621357,0.8337138517832994
-0.100345192732217,10.27565279956215,0.0371686411612098,-0.09923445645419728,-0.10113867169342186,0.8364040131669158
-0.10032450730857925,10.277739781770286,0.0374255654671565,-0.09921421435062008,-0.1011143485508461,0.8391219075466745
-0.10030360266478629,10.279848881415882,0.037685212607656456,-0.09919375772510872,-0.101089767636267,0.8418686056501681
-0.10028247022979606,10.281980963243722,0.03794768903975243,-0.09917307819031157,-0.1010649188713472,0.8446452336417631
-0.10026110097930195,10.28413693772911,0.038213106850281606,-0.09915216691532665,-0.10103979164477414,0.8474529772410577
-0.10023948540142993,10.28631776453873,0.03848158418193626,-0.0991310145921338,-0.10101437477192463,0.8502930862299991
-0.10021761345913328,10.288524456324687,0.038753245700340805,-0.09910961139879552,-0.10098865645064647,0.8531668793938953
-0.10019547454889313,10.290758082891292,0.039028223107015175,-0.09908794695904242,-0.10096262421269604,0.8560757499478393
-0.10017305745527674,10.293019775779717,0.03930665570378458,-0.09906601029780555,-0.10093626487030526,0.8590211715073635
-0.1001503503008414,10.295310733322278,0.03958869101500148,-0.09904378979219383,-0.10090956445727561,0.8620047046706637
-0.1001273404907954,10.297632226225668,0.039874485474886236,-0.09902127311734107,-0.10088250816390731,0.8650280042896886
-0.100104014651739,10.299985603751459,0.04016420518839759,-0.09899844718645982,-0.10085508026496727,0.8680928275190687
-0.10008035856370359,10.302372300572786,0.040458026775344484,-0.09897529808433701,-0.10082726403977668,0.87120104274562
-0.10005635708458334,10.304793844398533,0.04075613830898574,-0.09895181099338513,-0.10079904168335338,0.874354639517398
-0.10003199406590745,10.307251864471196,0.041058740362184584,-0.09892797011121966,-0.10077039420737187,0.8775557396105249
-0.10000725225872661,10.309748101062132,0.04136604717635124,-0.09890375855856248,-0.10074130132949899,0.8808066093949444
-0.09998211320817876,10.312284416108978,0.041678287970993724,-0.09887915827606726,-0.10071174134941818,0.8841096736876088
-0.09995655713504958,10.314862805165179,0.04199570841480117,-0.09885414990841832,-0.1006816910095613,0.887467531314453
-0.09993056280234208,10.317485410861973,0.042318572282923045,-0.09882871267375976,-0.10065112533821326,0.8908829726420538
-0.09990410736450518,10.320154538119938,0.04264716332963281,-0.09880282421615537,-0.10062001747222606,0.8943589993877552
-0.0998771661965283,10.322872671391892,0.04298178741106691,-0.09877646043834598,-0.10058833845605818,0.8978988470752305
-0.09984971269956748,10.325642494273538,0.04332277489945458,-0.09874959531154127,-0.10055605701321825,0.9015060105736077
-0.09982171807910362,10.328466911885416,0.04367048343851461,-0.09872220065833247,-0.10052313928541041,0.9051842732456546
-0.09979315109081155,10.33134907651253,0.044025301099900785,-0.09869424590400772,-0.10048954853371218,0.9089377403384902
-0.09976397774829791,10.334292417091099,0.04438765001325766,-0.09866569779055374,-0.10045524479491535,0.9127708773844208
-0.09973416098558914,10.337300673260623,0.0447579905583046,-0.0986365200463771,-0.10042018448465949,0.9166885545472371
-0.09970366026564449,10.340377934861573,0.045136826227319085,-0.09860667300320745,-0.1003843199370984,0.9206960980603842
-0.09967243112413286,10.343528687964412,0.0455247092916788,-0.09857611314965185,-0.10034759886844596,0.924799350170932
-0.09964042463511281,10.346757868777894,0.04592224743840846,-0.09854479260832613,-0.10030996374869121,0.9290047393448171
-0.09960758678191049,10.35007092712211,0.046330111584221206,-0.09851265852021586,-0.10027135106183936,0.9333193629283073
-0.09957385771214951,10.353473901589586,0.0467490451284566,-0.09847965231567198,-0.10023169042993199,0.9377510850309485
-0.09953917085020365,10.356973509091217,0.04717987497690335,-0.09844570884588515,-0.10019090356941658,0.9423086531419569
-0.0995034518328308,10.360577252241697,0.04762352476181154,-0.0984107553413305,-0.1001489030396019,0.9470018379791798
-0.09946661722371032,10.36429354905168,0.04808103080804153,-0.09837471015385454,-0.10010559073113531,0.9518416023882819
-0.09942857294905269,10.368131890761399,0.04855356156365166,-0.09833748122581201,-0.10006085602650007,0.9568403068907755
-0.09938921237792007,10.372103035519874,0.04904244144336843,-0.09829896421152812,-0.10001457354274298,0.9620119619140838
-0.0993484139452347,10.376219248203034,0.04954918035212718,-0.0982590401512494,-0.09996660033646727,0.967372540108683
-0.09930603817940122,10.38049460030118,0.05007551060363154,-0.09821757256246871,-0.09991677240873537,0.9729403668940452
-0.09926192394503677,10.384945348995355,0.05062343358770684,-0.09817440376317935,-0.0998649002870492,0.9787366141329801
-0.09921588363666389,10.389590422072612,0.05119527946727051,-0.09812935016857426,-0.09981076337381033,0.9847859316408247
-0.09916769694886064,10.39445204646453,0.05179378455648376,-0.09808219619471145,-0.09975410262089474,0.991117265736428
-0.09911710268176198,10.399556575002006,0.05242219310091825,-0.09803268623963593,-0.09969461089407741,0.9977649359318089
-0.09906378778342737,10.404935591946572,0.05308439337736048,-0.09798051396058591,-0.09963192008840113,1.004770074674853
-0.09900737242253253,10.410627419028048,0.053785103099166225,-0.09792530766659954,-0.09956558357576599,1.0121825886747278
-0.09894738921868804,10.416679210927638,0.05453012738709465,-0.09786660999395935,-0.09949505178271154,1.0200638878670447
-0.09888325363332999,10.423149942583647,0.05532672653068365,-0.09780384893165109,-0.09941963737427767,1.0284907758070676
-0.098814220552247,10.430114789642914,0.056184155257076526,-0.09773629533439314,-0.0993384642011761,1.0375611543682546
-0.09873931847482394,10.437671768202888,0.05711448013670686,-0.09766299852230477,-0.09925038991561697,1.0474026707338622
-0.09865724573602454,10.445952205125382,0.05813386856318821,-0.09758268472700934,-0.09915388394298806,1.058186352974107
-0.09856619879872223,10.45513806187083,0.05926472145673417,-0.09749358906392144,-0.09904682557783812,1.070149171020368
