1,0.030327468231,1.68578100204
2,0.0236918317235,3.21942400932
3,0.0113076863982,4.774050951
4,0.00988258078575,6.29191279411
5,0.00401733762376,7.81560492516
6,0.00507968533556,9.33131980896
7,0.0042202056548,10.8402249813
8,0.0030356250876,12.3505318165
9,0.00346675969127,13.8688848019
10,0.00266824003267,15.4368498325
11,0.00161988834489,16.9487249851
12,0.00214124397999,18.4481739998
13,0.00205409301151,19.9476408958
14,0.0010744991483,21.4535579681
15,0.00118152415296,22.9587848186
16,0.00285785616428,24.5003199577
17,0.0011502687616,26.0107069016
18,0.00123164014171,27.4959568977
19,0.00230441647808,28.9944169521
20,0.000854731114402,30.5027699471
21,0.000647323357796,32.0018680096
22,0.000690819509813,33.4950759411
23,0.000681487386965,35.0247519016
24,0.000652390054704,36.5176138878
25,0.000639101901817,38.0060408115
26,0.000606058102381,39.4891269207
27,0.000579050805143,40.9796488285
28,0.00063923832335,42.5589489937
29,0.000590074881018,44.0846118927
30,0.000626735445711,45.5774319172
31,0.000660218536134,47.0878498554
32,0.000698349621266,48.5633678436
33,0.000587445674973,50.043836832
34,0.000654694251177,51.5230529308
35,0.000609151160343,53.0401859283
36,0.000635260659638,54.5249319077
37,0.000654674852289,56.0022799969
38,0.000602764156894,57.5022490025
39,0.000611779212996,58.9834468365
40,0.000661957571692,60.4695808887
41,0.000609157108467,61.9483888149
42,0.00062262855963,63.487156868
43,0.00059612016078,64.9672889709
44,0.000631863144685,66.4542968273
45,0.000602233854487,67.9356799126
46,0.000592767495194,69.4203739166
47,0.000610521926209,70.8995938301
48,0.000628463211147,72.4320578575
49,0.00062499711665,73.9163558483
50,0.000594643917607,75.4000778198
51,0.000657669296046,76.8854598999
52,0.000597817279565,78.3736879826
53,0.000680025062445,79.8593058586
54,0.000580854109703,81.3538219929
55,0.000571107528921,82.8870968819
56,0.000594400530956,84.3692648411
57,0.000588866647503,85.8533399105
58,0.000606550288865,87.3372428417
59,0.000609030330287,88.8331279755
60,0.000500482028798,90.3176708221
61,0.000564586108933,91.8511040211
62,0.000686282867482,93.3373038769
63,0.000572804064159,94.8143498898
64,0.000686994414694,96.3020679951
65,0.000566776849325,97.7732188702
66,0.000594346827788,99.2629208565
67,0.000612036181465,100.795027971
68,0.000551531386301,102.288769007
69,0.000603560803004,103.779302835
70,0.000589483530924,105.267292023
71,0.000651060696302,106.748335838
72,0.000680438582892,108.225111961
73,0.000618462211125,109.698233843
74,0.000625880100452,111.231945992
75,0.000575274269268,112.729212999
76,0.000546114020358,114.209294796
77,0.000641080029742,115.69036293
78,0.000597180517567,117.17808485
79,0.000556956134123,118.665014982
80,0.000644721118758,120.193368912
81,0.000555012326452,121.67264986
82,0.000570879010694,123.152100801
83,0.000586862347884,124.625821829
84,0.000590558326633,126.109519005
85,0.000574275526682,127.586467028
86,0.000517986995485,129.069731951
87,0.000668047213715,130.588231802
88,0.000658456787374,132.096402884
89,0.000546730724276,133.576538801
90,0.000574133761375,135.053524971
91,0.000596708111539,136.535923958
92,0.00060424736046,138.017824888
93,0.000531111693585,139.556108952
94,0.000568526010151,141.032305956
95,0.00053261679723,142.506244898
96,0.000638902120468,143.984515905
97,0.000548696561175,145.455057859
98,0.000557339436679,146.926331997
99,0.000617728524092,148.443374872
100,0.000605023820135,149.914544821
