avg,fft1,fft2,max,min,normalized_fft1,normalized_paa,paa
-0.12768713575708898,4.056504274764151,0.6080809751760146,-0.12680971108410488,-0.11769355131051769,0.3898929421094329,0.30494805807763375,-0.12768713575708898
-0.12285232591076156,1.0136324340260074,0.3728290891015431,-0.12010881452616218,-0.11248557316898267,0.037839394420010386,0.034458162157462335,-0.12285232591076156
-0.11663094923823535,7.774272865141086,0.17927145822830023,-0.1126394828393515,-0.10794588515634929,0.49783800407171064,0.35980444619269714,-0.11663094923823535
-0.11078590077784431,10.031392518697944,0.0042244304271135905,-0.10619044978518101,-0.10472678223103546,0.5514895915163827,0.43571346222730034,-0.11078590077784431
-0.10601202526360183,10.090138091065329,0.006118926160540541,-0.1013491145073226,-0.10407551901376204,0.6072913394240018,0.4706129513861691,-0.10601202526360183
-0.10226672199535446,10.107927230333534,0.008520795439955329,-0.10115359891356253,-0.10369258675995068,0.6527385918926379,0.5138233267971994,-0.10226672199535446
-0.10204144031207547,10.11773045099807,0.010384009325461732,-0.10100099713809178,-0.10340878251216958,0.6860939458963224,0.5870655031180021,-0.10204144031207547
-0.1018651488600012,10.13048913904547,0.012286674579523373,-0.10077812442653056,-0.10290934941663234,0.7052903606420693,0.6791873530794721,-0.1018651488600012
-0.10158285301865079,10.139224846250489,0.014562792286268778,-0.10059095182672043,-0.10253421463354945,0.7417038023887875,0.7242495708986298,-0.10158285301865079
-0.1014093222048196,10.158941228565855,0.016784464740578403,-0.10038883579508304,-0.10222460751101675,0.7846855223310252,0.7903799856120078,-0.1014093222048196
-0.10134942498573442,10.193671542360509,0.02551539118422025,-0.10014730052051947,-0.1019920913824685,0.8257288823071761,0.8219383569400825,-0.10134942498573442
-0.1012774414696621,10.216415249739748,0.04578218128957577,-0.0998538738103884,-0.10180047373057141,0.8620457305397374,0.881840841429417,-0.1012774414696621
-0.10116740190874747,10.697442843148734,0.050866428877768495,-0.09948964097736264,-0.10163874923872834,0.9444638041071812,0.9343060001966534,-0.10116740190874747
-0.10107276032145725,11.306702410415738,0.05608926623996692,-0.0990658609328124,-0.10149188911563792,0.957585627150675,0.9728989470533113,-0.10107276032145725
-0.10089879034798806,12.061623646857932,0.06395935438301564,-0.09852997550989893,-0.12839056033020838,0.985097614165042,0.23075953022832468,-0.10089879034798806
-0.10031311470899335,12.713353131377207,0.11673714445026365,-0.0946578613213342,-0.12406275139378767,0.48896869886896577,0.1536260499375356,-0.10031311470899335
