1,0.1655473149819843,0.16563553552139954,0.16316480972580663,540.6246509552002
2,0.26984917155500165,0.27008244078096966,0.25889080202250886,1092.702382326126
3,0.31006635879615563,0.3102305788489216,0.29621230438888985,1645.7795026302338
4,0.33927374886725725,0.33907211447017227,0.32372747576786476,2200.813839673996
5,0.37929913163755136,0.3790781240117394,0.3629313465159247,2757.021411418915
6,0.41844528924284174,0.4182691295280184,0.4011402164017278,3310.979869365692
7,0.4546056644434948,0.45405799776988987,0.4358811011889771,3863.03449010849
8,0.4798377656149013,0.4796726568771458,0.4598944805696834,4415.810970544815
9,0.4846362074969407,0.4842369159960435,0.4634470552801259,4970.589591503143
10,0.4309447461189192,0.43056816633050987,0.41052944747816345,5527.091512203217
11,0.41560979332000647,0.4152946201927171,0.395898653486648,6079.565274953842
12,0.3999558983729531,0.3996662140743061,0.38120335100799924,6631.770341396332
13,0.3767315992744546,0.3765634460908479,0.35981877132940226,7184.191056251526
14,0.37659011858490865,0.3762683490723123,0.35957706416281515,7735.473694562912
15,0.37892339783886625,0.37863903874165944,0.3616141655003644,8289.273828029633
16,0.3816542538428683,0.3816346045127238,0.364588550297794,8840.613373279572
17,0.39035103418970474,0.3903667686243545,0.37243955330858614,9392.82290482521
18,0.3994369638097481,0.3993791672477541,0.38090956054348885,9941.022467136383
19,0.4061233973410524,0.40619087429732686,0.3873106820313015,10488.817531347275
20,0.4158094417096835,0.4158377484178146,0.3963960094933867,11034.199068546295
21,0.42579736678621666,0.4258955296735843,0.4057631362885774,11580.698703289032
22,0.4364707145801646,0.43650634774980307,0.4154916675175939,12126.44355392456
23,0.4479439635062707,0.4479058480149359,0.42622184579233524,12672.224192619324
24,0.4598971734058777,0.4597837586890503,0.4371881691084325,13218.649478197098
25,0.47167099591363193,0.4717570426843963,0.448392298598974,13765.271096467972
26,0.4816026798177168,0.4813602563742367,0.45795757291799777,14310.3673350811
27,0.48975524289055056,0.489480549954631,0.46554368045020866,14856.273600101471
28,0.49303244932530577,0.49286101267680826,0.4687108674120473,15415.660838842392
29,0.4996142088185937,0.4992782241878555,0.47521420481920906,15968.804725170135
30,0.5011730761723963,0.5011054763896003,0.47705850376087483,16522.63733124733
31,0.5056372345449669,0.505211761370567,0.4813039098190203,17077.503673791885
32,0.5052639429841278,0.5049408163667151,0.4809830301512296,17632.702827453613
33,0.5070979636880651,0.5068269020949759,0.48256770733325394,18184.126973867416
34,0.5077994506374783,0.5075855474976666,0.4833191229777098,18731.81121659279
35,0.5095228801768034,0.5094728716275921,0.48522735267464234,19290.445390939713
36,0.5088744700077809,0.508847376473877,0.4841757892516549,19844.916320323944
37,0.5108454306683125,0.5105086553181819,0.4865087760953897,20396.972063541412
38,0.5130348558465647,0.5130066116202033,0.48852427807537097,20950.997737169266
39,0.5148929551295351,0.5146870891418525,0.49037377831095963,21506.04863882065
40,0.5175489260382379,0.5174606350457626,0.49272836414810356,22061.897562265396
